epoch train test
1152.000 99.982 72.070
1153.000 99.988 71.910
1154.000 99.990 72.250
1155.000 99.998 71.690
1156.000 99.988 71.980
1157.000 99.972 71.970
1158.000 99.990 72.030
1159.000 99.990 71.880
1160.000 99.978 71.930
1161.000 99.994 71.930
1162.000 99.988 71.940
1163.000 99.988 72.070
1164.000 99.976 72.110
1165.000 99.984 72.060
1166.000 99.982 71.950
1167.000 99.986 72.050
1168.000 99.994 72.160
1169.000 99.992 71.840
1170.000 99.992 72.130
1171.000 99.978 72.120
1172.000 99.982 71.870
1173.000 99.990 71.890
1174.000 99.980 72.060
1175.000 99.992 71.950
1176.000 99.996 71.860
1177.000 99.978 72.000
1178.000 99.990 72.020
1179.000 99.992 72.170
1180.000 99.988 72.100
1181.000 99.994 71.800
1182.000 99.992 72.230
1183.000 99.986 71.750
1184.000 99.986 71.900
1185.000 99.986 71.840
1186.000 99.994 72.100
1187.000 99.994 72.080
1188.000 99.988 71.920
1189.000 99.992 71.940
1190.000 99.990 72.110
1191.000 99.996 72.190
1192.000 99.992 71.940
1193.000 99.992 71.930
1194.000 99.978 71.930
1195.000 99.994 72.140
1196.000 99.990 71.850
1197.000 99.990 71.870
1198.000 99.992 71.920
1199.000 99.980 71.930
1200.000 99.988 71.820
1201.000 99.994 71.910
1202.000 99.978 71.800
1203.000 99.992 71.850
1204.000 99.994 72.210
1205.000 99.984 72.120
1206.000 99.994 71.830
1207.000 99.986 71.850
1208.000 99.996 72.110
1209.000 99.990 72.180
1210.000 99.990 72.000
1211.000 99.996 72.110
1212.000 99.990 71.990
1213.000 99.994 72.210
1214.000 99.986 72.170
1215.000 99.992 71.910
1216.000 99.980 72.030
1217.000 99.990 72.040
1218.000 99.992 71.950
1219.000 99.998 71.820
1220.000 99.990 71.750
1221.000 99.988 71.870
1222.000 99.984 71.750
1223.000 99.990 72.130
1224.000 99.992 72.090
1225.000 99.994 72.030
1226.000 99.994 71.920
1227.000 99.980 72.120
1228.000 99.990 71.840
1229.000 99.996 72.160
1230.000 99.988 72.210
1231.000 99.986 72.020
1232.000 99.994 71.920
1233.000 99.990 72.130
1234.000 99.994 71.940
1235.000 99.986 72.020
1236.000 99.988 71.700
1237.000 99.996 72.010
1238.000 99.996 71.910
1239.000 99.992 72.050
1240.000 99.998 71.890
1241.000 99.992 72.040
1242.000 99.986 71.860
1243.000 99.996 71.950
1244.000 99.992 71.820
1245.000 99.988 72.190
1246.000 99.990 72.110
1247.000 99.988 72.110
1248.000 99.996 72.210
1249.000 99.988 72.280
1250.000 99.994 72.300
1251.000 99.996 72.220
1252.000 100.000 72.140
1253.000 99.988 72.030
1254.000 100.000 72.100
1255.000 99.986 71.850
1256.000 99.988 72.010
1257.000 99.994 71.950
1258.000 99.992 72.040
1259.000 99.992 71.910
1260.000 99.998 72.230
1261.000 99.990 72.020
1262.000 99.990 71.900
1263.000 99.990 71.890
1264.000 99.986 72.140
1265.000 99.996 71.770
1266.000 99.994 72.020
1267.000 99.994 72.140
1268.000 99.986 72.090
1269.000 99.986 72.010
1270.000 99.988 72.170
1271.000 99.990 71.930
1272.000 99.992 72.070
1273.000 99.996 72.010
1274.000 99.992 72.250
1275.000 99.986 72.070
1276.000 99.998 72.320
1277.000 99.992 72.210
1278.000 99.992 71.660
1279.000 99.994 72.280
1280.000 99.980 72.060
1281.000 99.984 71.920
1282.000 99.992 71.800
1283.000 99.994 71.950
1284.000 99.990 71.780
1285.000 99.988 72.020
1286.000 99.994 71.760
1287.000 99.990 72.130
1288.000 99.994 71.970
1289.000 99.990 71.970
1290.000 99.992 72.210
1291.000 99.994 72.180
1292.000 99.986 71.920
1293.000 99.994 71.830
1294.000 99.994 71.660
1295.000 99.996 72.080
1296.000 99.986 72.000
1297.000 99.990 71.940
1298.000 99.994 71.990
1299.000 99.994 72.060
1300.000 99.988 72.200
1301.000 99.996 72.070
1302.000 99.992 72.040
1303.000 99.984 72.150
1304.000 99.990 72.120
1305.000 99.998 72.410
1306.000 99.994 72.200
1307.000 99.992 72.200
1308.000 99.986 72.070
1309.000 99.996 72.350
1310.000 99.990 71.940
1311.000 99.998 72.360
1312.000 99.992 72.220
1313.000 99.998 72.120
1314.000 99.998 72.320
1315.000 99.992 71.760
1316.000 99.990 72.220
1317.000 99.994 72.070
1318.000 99.992 72.270
1319.000 99.994 72.350
1320.000 99.990 72.300
1321.000 99.988 71.830
1322.000 99.988 72.200
1323.000 99.998 72.250
1324.000 99.988 72.120
1325.000 99.992 72.040
1326.000 99.994 72.060
1327.000 99.998 71.950
1328.000 99.990 72.130
1329.000 99.994 71.950
1330.000 100.000 72.110
1331.000 99.996 72.120
1332.000 99.996 72.030
1333.000 99.994 72.230
1334.000 99.998 71.880
1335.000 99.998 72.180
1336.000 99.992 72.120
1337.000 99.994 72.000
1338.000 99.990 72.110
1339.000 99.984 72.170
1340.000 99.994 72.290
1341.000 99.996 72.230
1342.000 99.996 72.290
1343.000 99.996 72.170
1344.000 99.994 72.270
1345.000 99.988 72.020
1346.000 99.998 71.950
1347.000 99.998 71.930
1348.000 99.996 72.030
1349.000 99.990 72.210
1350.000 99.996 71.990
1351.000 99.996 72.090
1352.000 100.000 72.270
1353.000 100.000 72.140
1354.000 99.994 71.980
1355.000 99.996 72.090
1356.000 99.996 72.330
1357.000 99.996 72.080
1358.000 100.000 71.840
1359.000 99.992 71.810
1360.000 99.988 72.180
1361.000 99.998 72.180
1362.000 99.996 72.360
1363.000 99.990 71.990
1364.000 99.986 71.960
1365.000 99.994 71.860
1366.000 99.996 72.350
1367.000 99.990 72.080
1368.000 99.990 71.980
1369.000 99.992 72.150
1370.000 99.986 72.030
1371.000 99.992 71.850
1372.000 99.988 72.220
1373.000 99.982 71.780
1374.000 99.994 72.220
1375.000 99.994 72.150
1376.000 99.998 72.130
1377.000 99.996 72.170
1378.000 99.998 72.270
1379.000 99.988 71.880
1380.000 99.994 72.060
1381.000 99.992 72.190
1382.000 99.996 72.010
1383.000 99.998 72.150
1384.000 99.996 72.640
1385.000 99.996 72.200
1386.000 99.992 72.140
1387.000 99.992 72.320
1388.000 99.992 72.270
1389.000 100.000 72.310
1390.000 99.990 72.100
1391.000 99.996 72.320
1392.000 99.996 71.950
1393.000 99.998 72.270
1394.000 99.988 71.850
1395.000 99.990 72.390
1396.000 100.000 72.220
1397.000 99.998 72.080
1398.000 99.990 72.270
1399.000 99.994 72.330
1400.000 99.998 71.930
1401.000 99.998 72.250
1402.000 99.998 72.360
1403.000 99.996 72.360
1404.000 99.992 72.330
1405.000 99.998 72.060
1406.000 99.992 72.120
1407.000 99.996 72.190
1408.000 99.996 72.120
1409.000 99.994 71.930
1410.000 99.996 71.890
1411.000 99.998 72.220
1412.000 100.000 72.410
1413.000 99.994 72.390
1414.000 99.996 72.280
1415.000 99.992 72.000
1416.000 99.994 72.270
1417.000 99.998 72.150
1418.000 99.996 72.270
1419.000 99.994 72.350
1420.000 99.990 72.160
1421.000 99.996 72.050
1422.000 99.996 72.180
1423.000 100.000 71.900
1424.000 99.992 72.340
1425.000 99.994 71.960
1426.000 99.992 72.090
1427.000 100.000 72.330
1428.000 99.990 72.140
1429.000 99.998 72.130
1430.000 99.990 71.980
1431.000 99.998 72.100
1432.000 100.000 71.980
1433.000 100.000 72.050
1434.000 100.000 72.200
1435.000 99.996 71.960
1436.000 99.994 72.080
1437.000 99.996 72.180
1438.000 100.000 72.140
1439.000 99.998 72.330
1440.000 100.000 72.090
1441.000 99.994 72.250
1442.000 99.990 72.070
1443.000 99.998 72.380
1444.000 99.992 72.280
1445.000 99.994 72.170
1446.000 99.998 72.090
1447.000 99.996 72.290
1448.000 99.998 72.070
1449.000 100.000 72.170
1450.000 99.998 72.340
1451.000 99.994 72.060
1452.000 99.996 72.110
1453.000 99.994 72.380
1454.000 99.996 72.120
1455.000 99.988 72.150
1456.000 99.996 72.120
1457.000 99.996 72.220
1458.000 99.996 72.460
1459.000 99.998 72.390
1460.000 99.994 72.380
1461.000 99.996 72.190
1462.000 99.994 71.900
1463.000 99.994 72.030
1464.000 99.994 71.940
1465.000 99.996 71.980
1466.000 99.998 72.130
1467.000 99.990 72.010
1468.000 99.998 72.410
1469.000 99.996 72.400
1470.000 99.996 72.060
1471.000 99.996 72.240
1472.000 99.994 71.840
1473.000 99.998 72.030
1474.000 99.998 72.220
1475.000 99.996 71.980
1476.000 100.000 72.170
1477.000 99.990 71.960
1478.000 99.998 72.080
1479.000 99.996 72.130
1480.000 99.996 72.160
1481.000 100.000 72.500
1482.000 99.996 72.140
1483.000 99.996 72.130
1484.000 99.994 72.090
1485.000 100.000 72.190
1486.000 99.996 72.450
1487.000 99.998 72.070
1488.000 99.998 72.030
1489.000 99.998 72.080
1490.000 99.998 72.370
1491.000 99.998 71.950
1492.000 99.998 71.610
1493.000 99.998 72.070
1494.000 99.998 71.930
1495.000 99.998 72.160
1496.000 99.996 72.040
1497.000 99.996 72.050
1498.000 99.996 71.930
1499.000 99.992 72.180
1500.000 99.998 72.230
1501.000 99.996 72.050
1502.000 99.998 71.960
1503.000 99.996 72.070
1504.000 99.994 71.970
1505.000 100.000 72.060
1506.000 99.998 72.250
1507.000 99.996 72.140
1508.000 99.998 71.920
1509.000 99.998 72.270
1510.000 99.998 72.200
1511.000 99.998 72.170
1512.000 99.998 72.160
1513.000 99.996 72.100
1514.000 99.996 72.090
1515.000 99.996 72.190
1516.000 100.000 72.050
1517.000 99.994 72.130
1518.000 99.998 72.200
1519.000 99.998 71.990
1520.000 99.990 72.150
1521.000 99.996 72.100
1522.000 99.998 72.120
1523.000 99.998 72.330
1524.000 100.000 72.030
1525.000 99.994 72.130
1526.000 99.998 72.410
1527.000 99.998 72.100
1528.000 99.994 72.160
1529.000 99.994 72.130
1530.000 99.998 72.120
1531.000 100.000 72.170
1532.000 99.998 71.990
1533.000 100.000 71.990
1534.000 99.996 71.960
1535.000 99.998 72.170
1536.000 100.000 72.020
1537.000 99.998 71.900
1538.000 99.996 72.070
1539.000 99.996 72.020
1540.000 100.000 72.160
1541.000 99.996 72.150
1542.000 99.996 71.910
1543.000 100.000 72.060
1544.000 99.996 72.160
1545.000 100.000 72.050
1546.000 99.996 71.890
1547.000 99.998 72.050
1548.000 99.994 71.780
1549.000 99.996 71.800
1550.000 99.998 71.710
1551.000 99.996 72.030
1552.000 100.000 71.960
1553.000 99.992 72.230
1554.000 99.998 71.820
1555.000 100.000 71.880
1556.000 99.998 72.020
1557.000 99.998 71.900
1558.000 99.996 71.990
1559.000 99.998 71.940
1560.000 100.000 71.890
1561.000 99.996 71.790
1562.000 100.000 71.840
1563.000 99.992 72.110
1564.000 100.000 72.110
1565.000 100.000 72.070
1566.000 99.996 71.950
1567.000 99.998 72.080
1568.000 99.998 71.890
1569.000 100.000 72.010
1570.000 99.998 72.070
1571.000 99.994 72.090
1572.000 99.996 71.990
1573.000 99.998 71.930
1574.000 99.998 71.990
1575.000 99.998 71.940
1576.000 99.996 71.910
1577.000 100.000 71.900
1578.000 99.998 71.790
1579.000 100.000 71.930
1580.000 100.000 72.000
1581.000 99.998 71.860
1582.000 100.000 71.900
1583.000 99.994 71.870
1584.000 100.000 71.930
1585.000 100.000 72.090
1586.000 99.996 71.740
1587.000 99.994 72.390
1588.000 100.000 72.000
1589.000 100.000 71.980
1590.000 99.998 72.170
1591.000 99.998 72.240
1592.000 100.000 72.030
1593.000 100.000 72.160
1594.000 99.994 71.970
1595.000 99.998 72.400
1596.000 99.998 72.260
1597.000 100.000 72.190
1598.000 99.998 72.050
1599.000 99.998 72.100
1600.000 100.000 72.100
1601.000 99.996 71.970
1602.000 100.000 72.160
1603.000 99.994 71.930
1604.000 100.000 72.150
1605.000 99.998 72.120
1606.000 99.994 72.090
1607.000 99.998 72.400
1608.000 99.998 72.180
1609.000 99.996 72.170
1610.000 99.998 72.030
1611.000 99.996 72.200
1612.000 99.994 71.920
1613.000 99.996 71.750
1614.000 100.000 72.080
1615.000 99.996 72.160
1616.000 99.996 72.020
1617.000 100.000 71.740
1618.000 99.996 72.250
1619.000 99.994 72.090
1620.000 100.000 72.180
1621.000 99.998 72.120
1622.000 99.998 72.260
1623.000 99.996 72.310
1624.000 99.998 72.190
1625.000 99.998 72.120
1626.000 100.000 72.150
1627.000 99.998 71.910
1628.000 99.998 72.240
1629.000 99.996 72.060
1630.000 99.998 71.930
1631.000 100.000 72.000
1632.000 100.000 72.230
1633.000 100.000 72.060
1634.000 100.000 72.120
1635.000 100.000 72.310
1636.000 99.998 72.220
1637.000 99.998 72.250
1638.000 100.000 72.300
1639.000 99.996 72.250
1640.000 99.996 72.010
1641.000 99.998 71.960
1642.000 100.000 72.000
1643.000 99.998 72.200
1644.000 99.996 72.230
1645.000 100.000 72.050
1646.000 99.996 72.140
1647.000 99.998 72.240
1648.000 100.000 72.060
1649.000 99.998 71.990
1650.000 99.996 72.100
1651.000 99.996 72.040
1652.000 99.996 72.020
1653.000 100.000 71.870
1654.000 100.000 71.880
1655.000 100.000 72.200
1656.000 99.998 72.200
1657.000 100.000 72.160
1658.000 99.996 71.900
1659.000 99.994 71.810
1660.000 100.000 71.990
1661.000 100.000 72.150
1662.000 99.998 72.080
1663.000 99.998 71.950
1664.000 99.998 72.280
1665.000 99.996 72.050
1666.000 100.000 72.170
1667.000 100.000 72.250
1668.000 99.998 72.160
1669.000 99.994 72.190
1670.000 99.998 72.110
1671.000 99.998 72.510
1672.000 99.998 72.220
1673.000 100.000 71.910
1674.000 100.000 72.130
1675.000 100.000 72.120
1676.000 99.998 72.140
1677.000 99.998 72.320
1678.000 99.996 71.980
1679.000 100.000 72.370
1680.000 99.996 71.840
1681.000 100.000 72.030
1682.000 100.000 72.120
1683.000 99.996 72.130
1684.000 99.998 72.150
1685.000 99.998 72.010
1686.000 99.998 72.380
1687.000 99.998 72.340
1688.000 99.998 72.140
1689.000 99.998 72.260
1690.000 100.000 72.090
1691.000 100.000 71.970
1692.000 100.000 71.970
1693.000 100.000 72.240
1694.000 99.996 72.020
1695.000 99.996 72.140
1696.000 99.998 72.280
1697.000 100.000 72.110
1698.000 99.998 72.220
1699.000 99.996 72.160
1700.000 99.996 72.160
1701.000 99.998 72.240
1702.000 100.000 72.040
1703.000 100.000 72.220
1704.000 100.000 72.170
1705.000 100.000 71.910
1706.000 99.994 72.110
1707.000 99.998 72.100
1708.000 99.998 71.960
1709.000 100.000 72.220
1710.000 99.996 72.220
1711.000 99.998 72.250
1712.000 99.996 72.170
1713.000 99.998 71.950
1714.000 100.000 72.040
1715.000 99.998 72.070
1716.000 100.000 72.090
1717.000 99.998 72.130
1718.000 100.000 72.080
1719.000 100.000 71.910
1720.000 99.998 72.090
1721.000 99.998 72.220
1722.000 100.000 72.140
1723.000 99.996 71.940
1724.000 100.000 72.090
1725.000 100.000 72.110
1726.000 99.996 71.940
1727.000 100.000 72.080
1728.000 100.000 72.000
1729.000 100.000 72.350
1730.000 99.998 72.200
1731.000 100.000 72.070
1732.000 99.998 72.140
1733.000 100.000 71.920
1734.000 100.000 72.270
1735.000 99.998 72.250
1736.000 100.000 71.990
1737.000 99.998 71.970
1738.000 100.000 72.150
1739.000 100.000 72.040
1740.000 100.000 72.040
1741.000 99.998 72.070
1742.000 100.000 71.890
1743.000 100.000 72.220
1744.000 99.998 72.300
1745.000 99.998 72.090
1746.000 99.996 72.400
1747.000 99.998 72.140
1748.000 99.998 72.210
1749.000 100.000 72.100
1750.000 100.000 72.280
1751.000 100.000 72.010
1752.000 100.000 72.020
1753.000 100.000 71.880
1754.000 99.998 72.050
1755.000 99.998 71.820
1756.000 99.998 71.810
1757.000 99.998 71.740
1758.000 100.000 71.840
1759.000 100.000 72.000
1760.000 99.998 72.140
1761.000 100.000 71.920
1762.000 100.000 71.990
1763.000 100.000 71.880
1764.000 99.998 72.050
1765.000 100.000 72.110
1766.000 99.998 72.250
1767.000 99.998 72.150
1768.000 100.000 72.050
1769.000 99.996 72.080
1770.000 99.998 72.030
1771.000 100.000 72.290
1772.000 99.998 72.210
1773.000 100.000 72.190
1774.000 100.000 72.170
1775.000 99.998 72.150
1776.000 99.996 72.270
1777.000 99.998 72.050
1778.000 100.000 72.200
1779.000 99.994 72.080
1780.000 100.000 72.140
1781.000 100.000 72.000
1782.000 100.000 72.100
1783.000 100.000 71.930
1784.000 100.000 72.170
1785.000 100.000 71.920
1786.000 99.998 72.140
1787.000 99.998 71.860
1788.000 99.998 71.920
1789.000 99.998 71.760
1790.000 99.998 72.050
1791.000 99.998 72.170
1792.000 99.998 71.990
1793.000 99.994 71.970
1794.000 99.998 72.150
1795.000 99.998 71.770
1796.000 99.998 71.990
1797.000 100.000 71.890
1798.000 99.998 72.020
1799.000 99.998 72.170
1800.000 100.000 72.210
1801.000 99.996 72.080
1802.000 100.000 72.000
1803.000 100.000 72.030
1804.000 100.000 71.820
1805.000 99.998 71.900
1806.000 100.000 72.060
1807.000 99.996 71.660
1808.000 99.998 71.960
1809.000 100.000 71.860
1810.000 100.000 72.030
1811.000 99.994 71.740
1812.000 100.000 72.240
1813.000 99.998 72.120
1814.000 99.998 72.070
1815.000 99.998 71.880
1816.000 100.000 72.260
1817.000 99.998 71.950
1818.000 99.998 71.890
1819.000 99.998 72.010
1820.000 99.998 72.090
1821.000 100.000 72.210
1822.000 100.000 71.860
1823.000 100.000 72.160
1824.000 100.000 72.070
1825.000 99.998 72.110
1826.000 99.996 72.180
1827.000 99.998 72.040
1828.000 99.996 71.870
1829.000 100.000 71.980
1830.000 99.996 72.000
1831.000 99.998 71.970
1832.000 99.998 72.300
1833.000 99.996 72.180
1834.000 99.998 71.890
1835.000 100.000 71.960
1836.000 99.998 72.200
1837.000 100.000 72.000
1838.000 99.996 72.120
1839.000 100.000 71.980
1840.000 99.996 72.060
1841.000 100.000 72.120
1842.000 100.000 72.170
1843.000 100.000 72.090
1844.000 99.994 71.830
1845.000 100.000 72.260
1846.000 100.000 72.160
1847.000 100.000 72.140
1848.000 100.000 71.970
1849.000 100.000 71.890
1850.000 100.000 71.940
1851.000 100.000 72.120
1852.000 100.000 72.050
1853.000 100.000 72.210
1854.000 100.000 72.160
1855.000 100.000 72.210
1856.000 99.998 72.070
1857.000 100.000 72.040
1858.000 100.000 72.130
1859.000 100.000 71.950
1860.000 99.998 72.210
1861.000 100.000 71.930
1862.000 100.000 71.950
1863.000 100.000 72.120
1864.000 99.998 72.000
1865.000 100.000 72.050
1866.000 100.000 72.120
1867.000 100.000 72.180
1868.000 100.000 72.100
1869.000 99.996 72.380
1870.000 100.000 72.070
1871.000 100.000 72.190
1872.000 100.000 72.040
1873.000 100.000 72.130
1874.000 100.000 72.170
1875.000 100.000 72.210
1876.000 100.000 72.300
1877.000 100.000 72.170
1878.000 100.000 72.110
1879.000 100.000 72.170
1880.000 100.000 72.190
1881.000 100.000 72.210
1882.000 100.000 72.080
1883.000 100.000 72.190
1884.000 100.000 72.360
1885.000 100.000 72.310
1886.000 100.000 72.050
1887.000 99.998 72.170
1888.000 100.000 72.150
1889.000 100.000 72.140
1890.000 100.000 71.980
1891.000 100.000 71.990
1892.000 99.998 72.030
1893.000 100.000 72.120
1894.000 100.000 72.180
1895.000 99.998 71.880
1896.000 100.000 72.030
1897.000 100.000 72.090
1898.000 99.998 72.300
1899.000 99.998 72.180
1900.000 100.000 72.380
1901.000 100.000 72.250
1902.000 99.998 72.230
1903.000 100.000 72.270
1904.000 100.000 72.140
1905.000 100.000 72.100
1906.000 100.000 72.130
1907.000 99.998 71.880
1908.000 100.000 72.230
1909.000 99.998 71.960
1910.000 100.000 72.020
1911.000 99.998 72.230
1912.000 100.000 72.420
1913.000 99.998 72.340
1914.000 100.000 72.430
1915.000 100.000 72.090
1916.000 100.000 71.950
1917.000 100.000 72.290
1918.000 99.998 72.200
1919.000 100.000 72.210
1920.000 100.000 72.060
1921.000 99.998 72.270
1922.000 100.000 72.270
1923.000 99.998 72.300
1924.000 100.000 72.230
1925.000 99.996 72.180
1926.000 99.998 72.150
1927.000 100.000 72.150
1928.000 99.998 72.080
1929.000 100.000 72.360
1930.000 100.000 72.090
1931.000 99.998 72.170
1932.000 100.000 72.250
1933.000 100.000 72.570
1934.000 100.000 72.130
1935.000 99.998 72.140
1936.000 99.994 72.080
1937.000 100.000 72.080
1938.000 100.000 72.350
1939.000 100.000 72.300
1940.000 100.000 72.300
1941.000 100.000 72.230
1942.000 99.996 72.250
1943.000 100.000 72.300
1944.000 99.998 72.280
1945.000 100.000 72.180
1946.000 99.998 72.240
1947.000 100.000 72.130
1948.000 99.998 72.170
1949.000 100.000 72.140
1950.000 100.000 72.070
1951.000 100.000 72.160
1952.000 99.998 71.880
1953.000 100.000 72.100
1954.000 99.998 72.130
1955.000 100.000 72.170
1956.000 100.000 72.370
1957.000 99.998 72.290
1958.000 100.000 72.140
1959.000 100.000 72.300
1960.000 100.000 72.150
1961.000 100.000 72.060
1962.000 100.000 72.080
1963.000 100.000 72.290
1964.000 100.000 71.810
1965.000 100.000 71.890
1966.000 100.000 72.240
1967.000 99.998 72.130
1968.000 100.000 72.000
1969.000 100.000 72.160
1970.000 100.000 72.360
1971.000 100.000 72.190
1972.000 100.000 72.170
1973.000 99.998 72.370
1974.000 100.000 72.080
1975.000 99.998 72.010
1976.000 100.000 72.090
1977.000 100.000 72.150
1978.000 100.000 72.470
1979.000 99.996 72.390
1980.000 99.998 72.200
1981.000 100.000 72.330
1982.000 99.994 72.230
1983.000 100.000 72.360
1984.000 99.998 72.250
1985.000 100.000 72.140
1986.000 100.000 72.410
1987.000 100.000 72.360
1988.000 100.000 72.390
1989.000 100.000 72.370
1990.000 100.000 72.350
1991.000 99.996 72.280
1992.000 100.000 72.250
1993.000 100.000 72.270
1994.000 100.000 72.190
1995.000 100.000 72.590
1996.000 100.000 72.410
1997.000 99.998 72.350
1998.000 99.998 72.490
1999.000 100.000 72.390
2000.000 100.000 72.570
2001.000 99.998 72.390
2002.000 100.000 72.220
2003.000 100.000 72.150
2004.000 99.998 72.160
2005.000 99.998 72.330
2006.000 100.000 72.010
2007.000 99.998 72.150
2008.000 99.998 72.180
2009.000 100.000 72.150
2010.000 99.996 72.110
2011.000 100.000 72.250
2012.000 100.000 72.330
2013.000 100.000 72.280
2014.000 100.000 72.110
2015.000 99.998 72.460
2016.000 100.000 72.470
2017.000 100.000 72.330
2018.000 100.000 72.100
2019.000 100.000 72.110
2020.000 100.000 72.170
2021.000 100.000 72.340
2022.000 100.000 72.480
2023.000 99.998 72.270
2024.000 100.000 72.010
2025.000 100.000 72.200
2026.000 100.000 72.060
2027.000 100.000 72.030
2028.000 100.000 72.270
2029.000 100.000 72.350
2030.000 100.000 72.170
2031.000 100.000 72.240
2032.000 100.000 72.160
2033.000 99.996 72.190
2034.000 100.000 72.420
2035.000 100.000 72.260
2036.000 100.000 72.320
2037.000 100.000 71.920
2038.000 100.000 72.160
2039.000 99.996 72.230
2040.000 100.000 72.220
2041.000 100.000 72.180
2042.000 100.000 72.150
2043.000 100.000 72.090
2044.000 99.998 72.090
2045.000 99.998 72.080
2046.000 100.000 72.060
2047.000 100.000 72.220
2048.000 100.000 72.060
2049.000 100.000 72.100
2050.000 100.000 72.000
2051.000 100.000 72.320
2052.000 100.000 72.290
2053.000 100.000 72.320
2054.000 100.000 72.130
2055.000 100.000 72.080
2056.000 100.000 72.400
2057.000 100.000 72.200
2058.000 99.998 72.270
2059.000 100.000 72.340
2060.000 100.000 72.090
2061.000 100.000 72.280
2062.000 100.000 72.030
2063.000 100.000 72.330
2064.000 99.998 72.120
2065.000 100.000 72.300
2066.000 100.000 72.390
2067.000 100.000 72.270
2068.000 100.000 72.150
2069.000 100.000 72.200
2070.000 100.000 72.140
2071.000 100.000 72.150
2072.000 100.000 72.030
2073.000 100.000 72.180
2074.000 100.000 72.210
2075.000 100.000 72.230
2076.000 100.000 72.160
2077.000 100.000 71.980
2078.000 99.998 72.410
2079.000 100.000 72.140
2080.000 100.000 72.410
2081.000 100.000 72.380
2082.000 100.000 72.480
2083.000 100.000 72.460
2084.000 100.000 72.400
2085.000 100.000 72.530
2086.000 100.000 72.180
2087.000 100.000 72.120
2088.000 100.000 72.110
2089.000 100.000 72.240
2090.000 100.000 72.110
2091.000 100.000 72.050
2092.000 100.000 72.300
2093.000 100.000 72.150
2094.000 100.000 72.190
2095.000 100.000 72.440
2096.000 100.000 72.340
2097.000 100.000 72.260
2098.000 100.000 72.180
2099.000 100.000 72.320
2100.000 100.000 72.150
2101.000 100.000 72.180
2102.000 100.000 72.130
2103.000 100.000 72.110
2104.000 100.000 72.230
2105.000 100.000 72.320
2106.000 99.998 72.420
2107.000 100.000 72.390
2108.000 100.000 72.360
2109.000 99.998 72.030
2110.000 100.000 72.170
2111.000 100.000 72.320
2112.000 100.000 72.190
2113.000 100.000 72.150
2114.000 100.000 72.240
2115.000 100.000 72.280
2116.000 100.000 72.460
2117.000 100.000 72.400
2118.000 100.000 72.120
2119.000 99.998 72.150
2120.000 100.000 72.300
2121.000 100.000 72.120
2122.000 100.000 72.170
2123.000 100.000 72.190
2124.000 100.000 72.160
2125.000 100.000 72.360
2126.000 100.000 72.210
2127.000 100.000 72.330
2128.000 99.998 72.310
2129.000 100.000 72.370
2130.000 100.000 72.420
2131.000 100.000 72.120
2132.000 100.000 72.420
2133.000 100.000 72.370
2134.000 100.000 72.440
2135.000 100.000 72.360
2136.000 100.000 72.400
2137.000 100.000 72.390
2138.000 100.000 72.240
2139.000 100.000 72.350
2140.000 100.000 72.550
2141.000 100.000 72.380
2142.000 100.000 72.350
2143.000 100.000 72.460
2144.000 100.000 72.250
2145.000 100.000 72.500
2146.000 100.000 72.290
2147.000 100.000 72.560
2148.000 100.000 72.400
2149.000 100.000 72.470
2150.000 100.000 72.640
2151.000 99.998 72.440
2152.000 100.000 72.530
2153.000 100.000 72.450
2154.000 100.000 72.500
2155.000 100.000 72.200
2156.000 100.000 72.240
2157.000 100.000 72.340
2158.000 100.000 72.160
2159.000 99.998 72.440
2160.000 100.000 72.250
2161.000 100.000 72.350
2162.000 100.000 72.140
2163.000 100.000 72.090
2164.000 100.000 72.310
2165.000 100.000 72.400
2166.000 100.000 72.440
2167.000 100.000 72.390
2168.000 100.000 72.340
2169.000 100.000 72.220
2170.000 100.000 72.280
2171.000 100.000 72.410
2172.000 99.998 72.190
2173.000 100.000 72.250
2174.000 99.998 72.160
2175.000 100.000 72.140
2176.000 100.000 71.980
2177.000 100.000 72.140
2178.000 100.000 72.160
2179.000 100.000 72.100
2180.000 100.000 72.020
2181.000 100.000 72.250
2182.000 100.000 72.350
2183.000 100.000 72.310
2184.000 100.000 72.140
2185.000 100.000 72.230
2186.000 100.000 72.330
2187.000 100.000 72.450
2188.000 100.000 72.380
2189.000 100.000 72.190
2190.000 100.000 72.080
2191.000 99.998 72.350
2192.000 100.000 72.260
2193.000 100.000 71.930
2194.000 100.000 72.130
2195.000 100.000 72.190
2196.000 100.000 72.150
2197.000 99.998 72.010
2198.000 100.000 72.130
2199.000 100.000 72.100
2200.000 99.998 72.010
2201.000 100.000 72.120
2202.000 100.000 72.240
2203.000 100.000 72.240
2204.000 100.000 72.210
2205.000 100.000 72.110
2206.000 100.000 72.300
2207.000 100.000 72.350
2208.000 100.000 72.360
2209.000 100.000 72.340
2210.000 100.000 72.390
2211.000 100.000 72.250
2212.000 99.998 72.140
2213.000 100.000 72.200
2214.000 100.000 72.310
2215.000 99.998 72.240
2216.000 100.000 72.150
2217.000 100.000 72.360
2218.000 100.000 72.330
2219.000 100.000 72.180
2220.000 100.000 72.150
2221.000 100.000 72.420
2222.000 100.000 72.070
2223.000 100.000 72.150
2224.000 100.000 72.090
2225.000 100.000 72.270
2226.000 100.000 72.130
2227.000 100.000 72.150
