epoch train test
737.000 98.998 75.680
738.000 99.292 75.890
739.000 99.358 75.380
740.000 98.864 74.720
741.000 99.310 75.770
742.000 99.376 75.670
743.000 99.340 75.900
744.000 99.352 75.630
745.000 99.306 75.650
746.000 99.302 75.540
747.000 99.336 75.640
748.000 99.382 75.010
749.000 99.356 75.650
750.000 99.394 75.460
751.000 99.348 75.750
752.000 99.390 75.760
753.000 99.346 75.560
754.000 99.406 75.840
755.000 99.320 75.880
756.000 99.416 75.720
757.000 99.426 75.210
758.000 99.464 75.640
759.000 99.496 75.700
760.000 99.436 76.110
761.000 99.372 75.610
762.000 99.432 75.570
763.000 99.450 75.730
764.000 99.398 75.550
765.000 99.434 75.700
766.000 99.308 75.390
767.000 99.344 75.970
768.000 99.472 76.010
769.000 99.422 76.030
770.000 99.514 76.060
771.000 99.382 75.590
772.000 99.406 76.120
773.000 99.478 76.040
774.000 99.500 75.990
775.000 99.544 75.670
776.000 99.418 75.220
777.000 99.436 76.160
778.000 99.500 75.600
779.000 99.438 75.740
780.000 99.372 75.890
781.000 99.468 75.770
782.000 99.406 75.790
783.000 99.442 75.900
784.000 99.474 75.470
785.000 99.316 75.760
786.000 99.454 76.020
787.000 99.504 75.400
788.000 99.490 75.310
789.000 99.498 75.760
790.000 99.536 75.580
791.000 99.442 75.260
792.000 99.542 75.550
793.000 99.530 75.630
794.000 99.440 75.790
795.000 99.490 75.580
796.000 99.408 75.500
797.000 99.594 75.500
798.000 99.520 75.500
799.000 99.414 75.810
800.000 99.460 75.600
801.000 99.504 75.480
802.000 99.540 75.470
803.000 99.502 75.630
804.000 99.570 75.680
805.000 99.510 75.660
806.000 99.498 75.710
807.000 99.426 75.870
808.000 99.512 75.350
809.000 99.528 75.890
810.000 99.528 75.750
811.000 99.482 75.510
812.000 99.506 75.660
813.000 99.496 75.660
814.000 99.386 75.510
815.000 99.522 75.610
816.000 99.538 75.950
817.000 99.528 75.590
818.000 99.524 75.920
819.000 99.562 76.110
820.000 99.544 75.610
821.000 99.432 75.610
822.000 99.542 75.720
823.000 99.450 75.860
824.000 99.440 75.910
825.000 99.498 75.520
826.000 99.634 75.810
827.000 99.564 75.630
828.000 99.548 75.310
829.000 99.612 75.550
830.000 99.544 76.020
831.000 99.502 75.210
832.000 99.648 75.790
833.000 99.594 75.840
834.000 99.548 75.400
835.000 99.586 75.510
836.000 99.630 75.800
837.000 99.526 75.660
838.000 99.382 75.420
839.000 99.536 76.110
840.000 99.572 76.010
841.000 99.588 75.910
842.000 99.628 75.940
843.000 99.552 75.700
844.000 99.576 75.860
845.000 99.626 75.690
846.000 99.602 76.180
847.000 99.634 76.020
848.000 99.530 75.530
849.000 99.598 76.110
850.000 99.624 75.950
851.000 99.632 75.870
852.000 99.568 75.570
853.000 99.504 75.610
854.000 99.572 76.440
855.000 99.614 75.340
856.000 99.632 76.030
857.000 99.606 75.730
858.000 99.590 76.250
859.000 99.624 75.460
860.000 99.628 75.560
861.000 99.632 75.750
862.000 99.536 75.860
863.000 99.674 75.770
864.000 99.616 75.750
865.000 99.640 76.240
866.000 99.672 75.540
867.000 99.656 75.330
868.000 99.482 75.860
869.000 99.596 75.860
870.000 99.592 75.740
871.000 99.670 75.890
872.000 99.652 75.650
873.000 99.670 75.690
874.000 99.650 75.750
875.000 99.630 76.140
876.000 99.612 75.830
877.000 99.684 75.810
878.000 99.606 75.940
879.000 99.616 75.760
880.000 99.566 75.720
881.000 99.668 76.150
882.000 99.620 75.640
883.000 99.712 75.750
884.000 99.674 75.410
885.000 99.580 75.410
886.000 99.698 75.820
887.000 99.626 76.040
888.000 99.658 75.780
889.000 99.622 75.850
890.000 99.668 75.510
891.000 99.622 75.490
892.000 99.688 75.880
893.000 99.654 75.800
894.000 99.682 75.760
895.000 99.686 75.840
896.000 99.542 75.320
897.000 99.666 75.580
898.000 99.668 76.120
899.000 99.658 75.680
900.000 99.668 75.660
901.000 99.626 75.680
902.000 99.610 76.020
903.000 99.646 75.860
904.000 99.638 75.540
905.000 99.700 75.380
906.000 99.714 75.730
907.000 99.732 75.920
908.000 99.714 75.500
909.000 99.684 76.180
910.000 99.700 76.190
911.000 99.738 75.820
912.000 99.746 75.400
913.000 99.678 75.660
914.000 99.730 75.810
915.000 99.766 75.570
916.000 99.678 76.000
917.000 99.760 75.780
918.000 99.700 75.690
919.000 99.734 76.180
920.000 99.714 75.940
921.000 99.712 75.870
922.000 99.726 75.410
923.000 99.704 75.900
924.000 99.688 75.860
925.000 99.726 75.610
926.000 99.734 76.000
927.000 99.644 75.490
928.000 99.742 75.280
929.000 99.632 75.720
930.000 99.682 76.190
931.000 99.700 75.470
932.000 99.720 76.000
933.000 99.658 75.450
934.000 99.722 76.010
