epoch conv ff
7.750000000000000000e+02 4.692304892523483634e-06 1.472525065764784705e-04
7.760000000000000000e+02 4.763954532304041909e-06 1.677383086644113172e-04
7.770000000000000000e+02 4.675637785857381066e-06 1.562998630106449236e-04
7.780000000000000000e+02 4.258649993333752748e-06 1.015246030874550288e-04
7.790000000000000000e+02 4.441647370957190066e-06 1.354771200567484010e-04
7.800000000000000000e+02 4.330829959404070337e-06 1.409518416039645780e-04
7.810000000000000000e+02 5.110522501204291448e-06 1.887326594442129081e-04
7.820000000000000000e+02 4.413487012566383056e-06 1.361490227282047218e-04
7.830000000000000000e+02 4.179113072510691753e-06 9.271145099774003571e-05
7.840000000000000000e+02 5.062494839138265253e-06 1.877562492154538523e-04
7.850000000000000000e+02 4.454824011290838994e-06 1.359215588308870847e-04
7.860000000000000000e+02 4.446838793051191220e-06 1.243341714143752943e-04
7.870000000000000000e+02 4.625080213964148903e-06 1.463099266402423328e-04
7.880000000000000000e+02 4.409141833061771022e-06 1.251324312761425864e-04
7.890000000000000000e+02 4.306050793730658098e-06 1.089815748855471584e-04
7.900000000000000000e+02 4.482125245367865381e-06 1.401225454173982143e-04
7.910000000000000000e+02 4.274986067173070967e-06 1.046175137162208530e-04
7.920000000000000000e+02 4.356064780915653872e-06 1.346241566352546161e-04
7.930000000000000000e+02 4.760223382999088151e-06 1.615743851289152991e-04
7.940000000000000000e+02 4.823496234558740371e-06 1.627869904041290392e-04
7.950000000000000000e+02 4.919321786242870287e-06 1.861526747234165723e-04
7.960000000000000000e+02 4.319139547857924375e-06 1.568790525197982842e-04
7.970000000000000000e+02 4.405464270871251090e-06 1.181678264401853112e-04
7.980000000000000000e+02 4.552476476306397904e-06 1.387584488838911057e-04
7.990000000000000000e+02 4.370128063965735018e-06 1.178241800516843796e-04
8.000000000000000000e+02 5.449546574739945798e-06 2.267474308609962572e-04
8.010000000000000000e+02 5.126538942261665397e-06 2.035822020843625123e-04
8.020000000000000000e+02 4.232833898049155318e-06 1.036458532325923416e-04
8.030000000000000000e+02 4.438301090348741955e-06 2.012274228036403548e-04
8.040000000000000000e+02 4.591688591235690545e-06 1.654012594372034073e-04
8.050000000000000000e+02 4.393532328043729673e-06 1.307196915149688829e-04
8.060000000000000000e+02 4.904354740558341819e-06 1.658138469792902578e-04
8.070000000000000000e+02 5.324780025907410406e-06 2.009319839999079813e-04
8.080000000000000000e+02 4.492125182344294141e-06 1.322566415183246027e-04
8.090000000000000000e+02 4.194631925045864414e-06 7.583225378766655651e-05
8.100000000000000000e+02 4.438260242861219813e-06 1.372038968838751316e-04
8.110000000000000000e+02 4.394699873617577970e-06 1.279889489524066394e-04
8.120000000000000000e+02 4.505456467260571952e-06 1.577099435962736715e-04
8.130000000000000000e+02 4.577737554529614850e-06 1.478051068261265700e-04
8.140000000000000000e+02 5.005901485956894807e-06 1.898403977975249399e-04
8.150000000000000000e+02 4.590600365754265991e-06 1.423944486305117607e-04
8.160000000000000000e+02 4.492156424204568049e-06 1.191288116388022845e-04
8.170000000000000000e+02 4.908989457741419912e-06 1.796531025320291411e-04
8.180000000000000000e+02 4.369213697294721359e-06 1.079469337128102752e-04
8.190000000000000000e+02 4.306421919618502152e-06 1.135327504016459015e-04
8.200000000000000000e+02 4.254095102669703083e-06 1.032812055200338418e-04
8.210000000000000000e+02 4.978665320582318908e-06 1.907220692373812307e-04
8.220000000000000000e+02 4.592269640934750876e-06 1.552426721900701414e-04
8.230000000000000000e+02 4.531265322384525344e-06 1.455012941733002771e-04
8.240000000000000000e+02 4.977083080670771947e-06 1.969404052942991203e-04
8.250000000000000000e+02 4.926004462091550945e-06 1.658560940995812416e-04
8.260000000000000000e+02 4.777527324900431611e-06 1.545688020996749293e-04
8.270000000000000000e+02 4.744352446985983118e-06 1.731432508677244132e-04
8.280000000000000000e+02 4.609489024984849097e-06 1.434435485862195438e-04
8.290000000000000000e+02 4.952007144623560940e-06 1.824592938646674048e-04
8.300000000000000000e+02 4.644087455471565320e-06 1.423299196176230853e-04
8.310000000000000000e+02 4.803157801878911609e-06 1.586386002600192969e-04
8.320000000000000000e+02 4.946843205253226995e-06 1.675273873843252713e-04
8.330000000000000000e+02 5.117587457636363632e-06 1.749958842992782539e-04
8.340000000000000000e+02 4.684752694110399889e-06 1.665651449002325481e-04
8.350000000000000000e+02 4.788498487912344370e-06 1.646427204832434600e-04
8.360000000000000000e+02 4.282129685700066854e-06 1.232649548910558115e-04
8.370000000000000000e+02 4.955437360502500623e-06 1.753277494572102915e-04
8.380000000000000000e+02 4.280919757811202130e-06 1.060654176399111748e-04
8.390000000000000000e+02 4.948671966385427837e-06 1.842996687628328909e-04
8.400000000000000000e+02 4.866664815864466877e-06 1.642630435526371056e-04
8.410000000000000000e+02 4.084456606503808372e-06 6.809807964600623196e-05
8.420000000000000000e+02 4.435424399616570546e-06 1.276137307286262621e-04
8.430000000000000000e+02 4.526729200507552564e-06 1.385511248372495283e-04
8.440000000000000000e+02 5.110771541933248456e-06 1.981062581762671525e-04
8.450000000000000000e+02 4.284307245103993331e-06 1.180632039904594367e-04
8.460000000000000000e+02 5.150043600403555726e-06 2.097125165164470727e-04
8.470000000000000000e+02 4.417458201213531021e-06 1.254330505616962855e-04
8.480000000000000000e+02 4.491620337121407654e-06 1.668881042860448252e-04
8.490000000000000000e+02 4.685510633508627403e-06 1.544070080853998769e-04
8.500000000000000000e+02 4.699042368594193384e-06 1.429158146493136883e-04
8.510000000000000000e+02 4.590841465621658775e-06 1.457497244700789560e-04
8.520000000000000000e+02 4.421571183068394009e-06 1.309460261836648042e-04
8.530000000000000000e+02 4.315697168130263426e-06 9.819889673963188854e-05
8.540000000000000000e+02 4.234509924434079683e-06 1.194225740619003746e-04
8.550000000000000000e+02 5.196250535970263053e-06 1.901803305372595895e-04
8.560000000000000000e+02 4.505534545103209855e-06 1.225297688506543582e-04
8.570000000000000000e+02 5.144117780230750544e-06 1.943774172104895169e-04
8.580000000000000000e+02 4.814180912557514339e-06 1.589904190041124875e-04
8.590000000000000000e+02 4.349355982568758921e-06 1.291210995987057740e-04
8.600000000000000000e+02 4.638138039176482842e-06 1.296568661928176880e-04
8.610000000000000000e+02 4.278934599945495930e-06 9.999065659940242225e-05
8.620000000000000000e+02 4.782372086423353749e-06 1.754721626639366041e-04
8.630000000000000000e+02 4.118969010587916144e-06 8.430129382759332386e-05
8.640000000000000000e+02 4.867548345175151927e-06 1.608181744813919176e-04
8.650000000000000000e+02 4.571727659983010807e-06 1.377265783958137090e-04
8.660000000000000000e+02 4.774691495912428508e-06 1.564464299008250345e-04
8.670000000000000000e+02 4.944333968419242145e-06 1.709282048977911581e-04
8.680000000000000000e+02 4.254916859331150894e-06 1.151152653619646999e-04
8.690000000000000000e+02 4.606833739421382139e-06 1.520584686659276540e-04
8.700000000000000000e+02 4.193198260762906457e-06 9.999637259170413559e-05
8.710000000000000000e+02 5.116362940340534006e-06 2.015033271163701903e-04
8.720000000000000000e+02 4.538559453138380863e-06 1.223666244186461026e-04
8.730000000000000000e+02 4.844403271138396133e-06 1.637197681702673544e-04
8.740000000000000000e+02 4.739547585852993763e-06 1.514608622528612505e-04
8.750000000000000000e+02 4.858438178471409558e-06 1.600172254256904125e-04
8.760000000000000000e+02 4.374720799781073195e-06 1.584781799465417808e-04
8.770000000000000000e+02 4.628926768970225804e-06 1.317693968303501606e-04
8.780000000000000000e+02 4.425874362129615747e-06 1.122774672694504234e-04
8.790000000000000000e+02 4.487559716357726590e-06 1.670966623350977789e-04
8.800000000000000000e+02 4.769279554507168989e-06 1.536238356493413394e-04
8.810000000000000000e+02 5.111801147063777292e-06 1.843770383857190555e-04
8.820000000000000000e+02 4.970644777156205167e-06 1.746534253470599651e-04
8.830000000000000000e+02 4.476289250784370716e-06 1.095805666409432915e-04
8.840000000000000000e+02 4.476369705067027136e-06 1.298444112762808800e-04
8.850000000000000000e+02 5.027647166278111557e-06 1.716399681754410375e-04
8.860000000000000000e+02 4.571400099579459912e-06 1.118959509767591980e-04
8.870000000000000000e+02 4.741393082018033475e-06 1.533785020001232678e-04
8.880000000000000000e+02 4.842580283565784727e-06 1.823748578317463506e-04
8.890000000000000000e+02 4.551364744300259802e-06 1.218733261339366463e-04
8.900000000000000000e+02 4.963084261792049863e-06 1.707563293166458553e-04
8.910000000000000000e+02 5.172900949630366161e-06 1.894680433906614889e-04
8.920000000000000000e+02 4.736232628900872747e-06 1.377298613078892231e-04
8.930000000000000000e+02 4.472816615984001141e-06 1.191829913295805427e-04
8.940000000000000000e+02 4.994908742539615865e-06 1.720835687592625726e-04
8.950000000000000000e+02 4.519132666995715371e-06 1.381203299388289560e-04
8.960000000000000000e+02 4.731152526971627750e-06 1.578836701810359846e-04
8.970000000000000000e+02 4.719724639840665813e-06 1.374666579067707170e-04
8.980000000000000000e+02 4.369348037012475431e-06 1.083288458175957149e-04
8.990000000000000000e+02 4.464461554573259479e-06 1.242686761543154771e-04
9.000000000000000000e+02 4.344032396882899318e-06 1.190905924886465100e-04
9.010000000000000000e+02 4.528211889447958818e-06 1.181635539978742545e-04
9.020000000000000000e+02 4.481791387594181974e-06 1.318124355748295730e-04
9.030000000000000000e+02 4.941424189560718237e-06 1.630051294341683279e-04
9.040000000000000000e+02 4.456368735777874399e-06 1.073595834895968491e-04
9.050000000000000000e+02 4.356886464757553846e-06 9.916297858580946922e-05
9.060000000000000000e+02 4.738687581699101816e-06 1.469613751396536936e-04
9.070000000000000000e+02 4.511499556579520887e-06 1.540875993669032942e-04
9.080000000000000000e+02 5.023529592266635001e-06 1.739021041430532878e-04
9.090000000000000000e+02 4.321613263594427170e-06 1.045167096890509074e-04
9.100000000000000000e+02 4.694454519814032107e-06 1.437707571312785040e-04
9.110000000000000000e+02 4.626879238318159953e-06 1.405730377882718986e-04
9.120000000000000000e+02 4.631761876271205174e-06 1.313621993176639026e-04
9.130000000000000000e+02 4.682519932182442793e-06 1.349758706055581461e-04
9.140000000000000000e+02 4.951325288780801503e-06 1.580814248882234205e-04
9.150000000000000000e+02 4.682906705723719093e-06 1.410481869243085330e-04
9.160000000000000000e+02 4.693669915526270759e-06 1.378293032757937854e-04
9.170000000000000000e+02 5.226380427745749716e-06 1.963873626664281000e-04
9.180000000000000000e+02 4.731106326138620943e-06 1.374054700136184692e-04
9.190000000000000000e+02 4.543464274671230830e-06 1.120595494285225814e-04
9.200000000000000000e+02 4.507422313368185083e-06 1.263809273950755488e-04
9.210000000000000000e+02 4.458732748693901221e-06 1.408516080118715872e-04
9.220000000000000000e+02 4.567562788212470818e-06 1.174592063762247590e-04
9.230000000000000000e+02 4.558790803627638783e-06 1.172386808320879909e-04
9.240000000000000000e+02 4.269789832895120423e-06 1.098572160117328221e-04
9.250000000000000000e+02 4.867445547551146895e-06 1.596982940100133311e-04
9.260000000000000000e+02 4.847507351049215844e-06 1.538133015856146758e-04
9.270000000000000000e+02 5.012739511271560621e-06 1.715637044981122017e-04
9.280000000000000000e+02 4.997001678204826249e-06 1.693145837634801810e-04
9.290000000000000000e+02 4.614033542509052523e-06 1.210840418934822083e-04
9.300000000000000000e+02 4.931948891509993199e-06 1.670462428592145497e-04
9.310000000000000000e+02 4.439090619254748067e-06 1.262349192984402126e-04
9.320000000000000000e+02 5.467688809091085404e-06 2.161385491490364075e-04
9.330000000000000000e+02 4.734890452177454105e-06 1.397479791194200516e-04
9.340000000000000000e+02 4.445745098606714839e-06 1.018604845739901093e-04
9.350000000000000000e+02 4.443977430500150729e-06 1.097748638130724457e-04
9.360000000000000000e+02 4.351492397759499739e-06 1.004895777441561249e-04
9.370000000000000000e+02 5.061179661304727457e-06 1.854986650869250189e-04
9.380000000000000000e+02 4.677816697770979795e-06 1.515226555056869929e-04
9.390000000000000000e+02 4.861981146756943581e-06 1.617203466594219154e-04
9.400000000000000000e+02 4.589731970849708729e-06 1.326482277363538850e-04
9.410000000000000000e+02 4.405879684139239539e-06 1.104586874134838608e-04
9.420000000000000000e+02 4.774818617194553822e-06 1.459461520425975214e-04
9.430000000000000000e+02 4.464024412762942894e-06 1.133161131292581558e-04
9.440000000000000000e+02 5.024887526638184074e-06 1.726981019601225745e-04
9.450000000000000000e+02 4.446684587972628684e-06 1.166865229606628391e-04
9.460000000000000000e+02 4.714731154730749806e-06 1.312884152866899859e-04
9.470000000000000000e+02 4.457401484723275260e-06 1.175561919808387756e-04
9.480000000000000000e+02 4.430690545785756569e-06 1.369819161482155269e-04
9.490000000000000000e+02 4.999224401150605242e-06 1.691785291768610477e-04
9.500000000000000000e+02 5.293122912013569766e-06 1.841024961322545897e-04
9.510000000000000000e+02 4.547872686880566481e-06 1.242563710547983755e-04
9.520000000000000000e+02 5.168549751402551024e-06 1.781764207407832200e-04
9.530000000000000000e+02 4.982877000759572320e-06 1.562343328259885257e-04
9.540000000000000000e+02 5.284199345006788766e-06 2.004077192395925468e-04
9.550000000000000000e+02 4.916191421170961475e-06 1.927290810272097533e-04
9.560000000000000000e+02 4.997616879866104894e-06 1.611171173863112926e-04
9.570000000000000000e+02 4.476535892713022603e-06 1.009921776130795425e-04
9.580000000000000000e+02 5.141600275319086921e-06 1.757795573212206255e-04
9.590000000000000000e+02 5.336166967238827683e-06 1.953841885551810156e-04
9.600000000000000000e+02 5.524398674495898884e-06 2.213761908933520317e-04
9.610000000000000000e+02 4.876301969441048420e-06 1.584201003424823338e-04
9.620000000000000000e+02 4.549492022388129435e-06 1.264331513084471226e-04
9.630000000000000000e+02 4.734900102896531779e-06 1.525955041870474707e-04
9.640000000000000000e+02 4.636695267921183791e-06 1.263202866539359093e-04
9.650000000000000000e+02 4.912875889921638021e-06 1.704809721559286009e-04
9.660000000000000000e+02 4.880969590243342778e-06 1.605111290700733770e-04
9.670000000000000000e+02 4.669287817631764268e-06 1.407832023687660694e-04
9.680000000000000000e+02 4.612772586387805977e-06 1.387922791764140238e-04
9.690000000000000000e+02 4.742169681905765067e-06 1.455056015402078737e-04
9.700000000000000000e+02 4.697905125982367010e-06 1.512886141426861340e-04
9.710000000000000000e+02 4.667772708471124077e-06 1.270071719773113782e-04
9.720000000000000000e+02 4.662116737377221731e-06 1.467263675294816386e-04
9.730000000000000000e+02 5.567506717521675911e-06 2.144129015505313928e-04
9.740000000000000000e+02 4.772886246354208797e-06 1.483625033870339339e-04
9.750000000000000000e+02 4.698610281774520705e-06 1.357083790935576070e-04
9.760000000000000000e+02 5.338552777678140637e-06 1.978621585294604301e-04
9.770000000000000000e+02 4.568458831915060514e-06 1.175035489723086411e-04
9.780000000000000000e+02 4.784571822925336445e-06 1.501239952631294782e-04
9.790000000000000000e+02 4.508261513563321948e-06 1.094933948479592773e-04
9.800000000000000000e+02 4.830950274712340976e-06 1.501937163993716186e-04
9.810000000000000000e+02 4.668277660411691588e-06 1.266003702767193209e-04
9.820000000000000000e+02 5.059359133465280373e-06 1.753017655573785251e-04
9.830000000000000000e+02 4.809589237268982408e-06 1.384543022140860449e-04
9.840000000000000000e+02 4.650728261316128922e-06 1.393891870975494385e-04
9.850000000000000000e+02 4.527937490586945267e-06 1.325438846834003980e-04
9.860000000000000000e+02 5.198163727635671838e-06 2.016885904595255906e-04
9.870000000000000000e+02 4.342947776345406530e-06 8.514898945577442646e-05
9.880000000000000000e+02 5.142945661199298238e-06 1.836452167481183897e-04
9.890000000000000000e+02 5.183204878559162763e-06 1.834633061662316377e-04
9.900000000000000000e+02 5.053573688243702859e-06 1.620595110580325235e-04
9.910000000000000000e+02 5.108647164393850923e-06 1.793940900824964046e-04
9.920000000000000000e+02 4.660466804026191068e-06 1.254881615750491728e-04
9.930000000000000000e+02 5.162012346178311002e-06 1.834317692555487047e-04
9.940000000000000000e+02 4.680181098779491741e-06 1.318165566772222627e-04
9.950000000000000000e+02 5.119828436380163539e-06 1.660265494138002341e-04
9.960000000000000000e+02 4.772212243488167394e-06 1.359913381747901385e-04
9.970000000000000000e+02 4.544214140356755548e-06 1.396109466440975558e-04
9.980000000000000000e+02 5.245235995602332335e-06 1.920943614095449448e-04
9.990000000000000000e+02 4.549425726194554523e-06 1.074930420145392364e-04
1.000000000000000000e+03 4.739689149461438181e-06 1.465619774535298402e-04
1.001000000000000000e+03 4.758031431019271905e-06 1.572076464071869742e-04
1.002000000000000000e+03 5.112620131298644596e-06 1.681509078480303342e-04
1.003000000000000000e+03 4.538930354675267861e-06 1.239368808455765193e-04
1.004000000000000000e+03 4.660508726540865469e-06 1.369904726743698066e-04
1.005000000000000000e+03 4.734043074362641154e-06 1.362371025606989915e-04
1.006000000000000000e+03 4.972376639261982729e-06 1.882670680060982758e-04
1.007000000000000000e+03 5.075652083398248942e-06 1.776506192982196754e-04
1.008000000000000000e+03 4.632272195953742723e-06 1.318747643381357301e-04
1.009000000000000000e+03 4.481538317714541930e-06 1.042408752255141789e-04
1.010000000000000000e+03 4.708400727031407437e-06 1.401536166667938124e-04
1.011000000000000000e+03 4.832448844365833781e-06 1.633275067433714975e-04
1.012000000000000000e+03 4.701357763535864162e-06 1.311770756728947163e-04
1.013000000000000000e+03 4.412837538804305141e-06 1.032938249409198707e-04
1.014000000000000000e+03 4.694532597960116175e-06 1.454382785595953519e-04
1.015000000000000000e+03 4.554631218922078306e-06 1.164541929028928307e-04
1.016000000000000000e+03 4.655702633477400344e-06 1.179337152279913453e-04
1.017000000000000000e+03 4.778638502534022496e-06 1.457446953281760107e-04
1.018000000000000000e+03 4.701810047530855187e-06 1.195881981402635629e-04
1.019000000000000000e+03 4.993377064439849109e-06 1.781618804670870196e-04
1.020000000000000000e+03 4.761696200273211597e-06 1.426339382305741256e-04
1.021000000000000000e+03 5.069445549275584779e-06 1.754110562615096569e-04
1.022000000000000000e+03 5.150184712838686143e-06 1.794931013137102127e-04
1.023000000000000000e+03 4.983626406240134996e-06 1.619521761313080896e-04
1.024000000000000000e+03 4.631046612999925252e-06 1.534130075015127605e-04
1.025000000000000000e+03 4.809882018700290513e-06 1.504808547906577533e-04
1.026000000000000000e+03 5.136637651457886926e-06 1.707582501694559997e-04
1.027000000000000000e+03 4.510689049342060119e-06 1.180042861960828277e-04
1.028000000000000000e+03 4.593222722247554239e-06 1.159747596830129596e-04
1.029000000000000000e+03 4.474798014792767480e-06 1.144803827628493309e-04
1.030000000000000000e+03 5.174706525016288907e-06 1.712980098091065829e-04
1.031000000000000000e+03 4.470151835256764355e-06 1.028065569698810550e-04
1.032000000000000000e+03 5.131830338183490501e-06 1.745590008795261275e-04
1.033000000000000000e+03 4.657326399677365487e-06 1.683133887127041817e-04
1.034000000000000000e+03 4.575477609453566716e-06 1.477559912018477971e-04
1.035000000000000000e+03 4.598436187204329725e-06 1.119098044000566033e-04
1.036000000000000000e+03 4.663012253220594859e-06 1.205006963573396179e-04
1.037000000000000000e+03 4.997628297369169848e-06 1.548815518617629896e-04
1.038000000000000000e+03 4.462852277558701739e-06 9.255197364836931500e-05
1.039000000000000000e+03 4.749407759675490657e-06 1.326972851529717445e-04
1.040000000000000000e+03 4.899021416968077971e-06 1.610107254236936678e-04
1.041000000000000000e+03 5.328414683536728879e-06 1.897917012684047276e-04
1.042000000000000000e+03 4.600371029362014973e-06 1.133802114054560634e-04
1.043000000000000000e+03 4.647406457702829600e-06 1.232474809512496049e-04
1.044000000000000000e+03 4.509574933893240720e-06 1.228863606229424531e-04
1.045000000000000000e+03 4.520082304976539527e-06 1.054555643349885968e-04
1.046000000000000000e+03 4.794531776226788489e-06 1.328883925452828516e-04
1.047000000000000000e+03 5.137783023182272279e-06 1.809188514016568769e-04
1.048000000000000000e+03 4.796685254781438970e-06 1.383572001941502148e-04
1.049000000000000000e+03 4.722514062357314573e-06 1.318611786700785052e-04
1.050000000000000000e+03 4.278383983050473431e-06 6.964372587390244549e-05
1.051000000000000000e+03 4.834049502590732641e-06 1.535988412797451019e-04
1.052000000000000000e+03 5.185775059521887302e-06 1.864898484200239290e-04
1.053000000000000000e+03 4.494218235780934171e-06 1.168684801086783382e-04
1.054000000000000000e+03 4.782843655859408776e-06 1.388386823236942237e-04
1.055000000000000000e+03 4.982460249242066192e-06 1.632298342883586992e-04
1.056000000000000000e+03 4.651110711227448491e-06 1.270417938940226977e-04
1.057000000000000000e+03 4.755680941065863010e-06 1.255369978025555719e-04
1.058000000000000000e+03 4.798666887545229343e-06 1.473554526455700343e-04
1.059000000000000000e+03 4.605655232426249033e-06 1.195703749544918483e-04
1.060000000000000000e+03 5.180847055120967877e-06 1.828478183597326333e-04
1.061000000000000000e+03 4.979986438809004453e-06 1.605766243301331943e-04
1.062000000000000000e+03 4.663630659086086559e-06 1.230721827596426010e-04
1.063000000000000000e+03 5.082479296136963858e-06 1.746454974636435400e-04
1.064000000000000000e+03 4.681210335490319499e-06 1.160474494099617004e-04
1.065000000000000000e+03 4.725141410998159670e-06 1.379715395160019398e-04
1.066000000000000000e+03 5.260747844847122523e-06 1.682521542534232140e-04
1.067000000000000000e+03 4.644428244452647969e-06 1.326231285929679871e-04
1.068000000000000000e+03 4.829018421616469377e-06 1.345189521089196205e-04
1.069000000000000000e+03 5.223203355789199886e-06 1.832930371165275520e-04
1.070000000000000000e+03 4.861463137790817449e-06 1.458140788599848639e-04
1.071000000000000000e+03 4.550145915000913600e-06 1.160705811344087070e-04
1.072000000000000000e+03 4.774531325276119831e-06 1.352271880023181384e-04
1.073000000000000000e+03 5.081587609300553573e-06 1.751281204633414854e-04
1.074000000000000000e+03 4.628812968536858033e-06 1.107604824937880093e-04
1.075000000000000000e+03 4.759267073184846938e-06 1.376194530166685690e-04
1.076000000000000000e+03 5.134017135556551786e-06 1.755880890414118713e-04
1.077000000000000000e+03 4.803120549393249993e-06 1.363449264317750931e-04
1.078000000000000000e+03 4.910953817984557793e-06 1.513196155428886522e-04
1.079000000000000000e+03 5.169492867265811512e-06 1.738176331855356802e-04
1.080000000000000000e+03 4.750003358261041951e-06 1.290358253754675443e-04
1.081000000000000000e+03 4.521961202018166892e-06 1.070990343578159755e-04
1.082000000000000000e+03 4.595157781289839129e-06 1.451555872336030006e-04
1.083000000000000000e+03 4.724066998405940690e-06 1.479851081967353712e-04
1.084000000000000000e+03 4.742308956292424768e-06 1.745497807860374396e-04
1.085000000000000000e+03 4.688781158134543931e-06 1.059751142747700269e-04
1.086000000000000000e+03 5.139639222214316350e-06 1.662832102738320719e-04
1.087000000000000000e+03 5.037679593735812487e-06 1.565001206472516114e-04
1.088000000000000000e+03 4.696216315245342273e-06 1.287460559979081100e-04
1.089000000000000000e+03 5.070390485157348104e-06 1.601341762579977621e-04
1.090000000000000000e+03 5.148036413926707769e-06 1.729240757413208485e-04
1.091000000000000000e+03 5.209376784870201951e-06 1.757890451699495207e-04
1.092000000000000000e+03 4.730493648030674982e-06 1.346587785519659628e-04
1.093000000000000000e+03 4.972474732135327558e-06 1.477639074437320287e-04
1.094000000000000000e+03 5.037052629408711632e-06 1.684356713667511832e-04
1.095000000000000000e+03 4.889252708799058595e-06 1.757621765136718858e-04
1.096000000000000000e+03 4.657842714599981649e-06 1.150382217019796426e-04
1.097000000000000000e+03 4.992470415530334945e-06 1.711187884211540168e-04
1.098000000000000000e+03 4.809403815891284524e-06 1.552617293782532324e-04
1.099000000000000000e+03 4.619876046232932522e-06 1.222818857058882605e-04
1.100000000000000000e+03 4.574885185770765217e-06 9.695384651422500068e-05
1.101000000000000000e+03 4.461259989109218526e-06 1.072088489308953285e-04
1.102000000000000000e+03 5.445630783387180846e-06 1.828948152251541615e-04
1.103000000000000000e+03 4.872292281352350649e-06 1.336848828941583525e-04
1.104000000000000000e+03 4.885421736969411340e-06 1.454106182791292613e-04
1.105000000000000000e+03 5.063075855287939577e-06 1.599340699613094276e-04
1.106000000000000000e+03 5.523240182187875484e-06 2.148859435692429488e-04
1.107000000000000000e+03 4.407785454820876919e-06 7.261147839017212120e-05
1.108000000000000000e+03 5.112604824236387100e-06 1.669545308686792850e-04
1.109000000000000000e+03 4.456438746384544446e-06 1.098979264497756958e-04
1.110000000000000000e+03 4.798595287534956838e-06 1.222013612277805751e-04
1.111000000000000000e+03 5.070846121475918722e-06 1.804334810003638322e-04
1.112000000000000000e+03 4.814295351794729067e-06 1.401506480760872256e-04
1.113000000000000000e+03 4.873489981061777484e-06 1.450759824365377372e-04
1.114000000000000000e+03 4.991799093902351184e-06 1.434863661415874958e-04
1.115000000000000000e+03 4.794797527339859533e-06 1.352843479253351634e-04
1.116000000000000000e+03 5.245005796021687462e-06 1.725339679978787899e-04
1.117000000000000000e+03 5.647260888796807828e-06 2.063642954453826005e-04
1.118000000000000000e+03 5.020821325605102998e-06 1.563629368320107352e-04
1.119000000000000000e+03 4.501792269014528784e-06 1.351349870674312061e-04
1.120000000000000000e+03 4.993395368308475475e-06 1.455293153412640149e-04
1.121000000000000000e+03 4.560009540444732796e-06 1.289901789277791923e-04
1.122000000000000000e+03 5.499089214844591425e-06 1.968475989997386932e-04
1.123000000000000000e+03 4.864709517414812248e-06 1.387758878991007859e-04
1.124000000000000000e+03 5.111899321950203784e-06 1.870974083431065083e-04
1.125000000000000000e+03 4.746023240392131770e-06 1.455361256375908906e-04
1.126000000000000000e+03 5.492307389742828766e-06 2.080313628539443070e-04
1.127000000000000000e+03 4.964987954079865077e-06 1.541494624689221436e-04
1.128000000000000000e+03 4.836297989821876895e-06 1.308829057961702455e-04
1.129000000000000000e+03 4.570079084440804863e-06 1.025197794660925811e-04
1.130000000000000000e+03 5.221686277824784358e-06 1.685421215370297486e-04
1.131000000000000000e+03 5.179913342331832423e-06 1.859987387433648109e-04
1.132000000000000000e+03 5.064173077418851230e-06 1.476835808716714436e-04
1.133000000000000000e+03 4.786959677574825593e-06 1.405781018547713702e-04
1.134000000000000000e+03 4.986580097825568229e-06 1.620424096472561305e-04
1.135000000000000000e+03 4.796356191073067970e-06 1.662984373979270404e-04
1.136000000000000000e+03 4.969972152404062296e-06 1.494853175245225538e-04
1.137000000000000000e+03 5.208869818370381889e-06 1.673076534643769318e-04
1.138000000000000000e+03 5.292895454496185542e-06 1.762169064022600597e-04
1.139000000000000000e+03 5.010343650745397321e-06 1.522430568002164255e-04
1.140000000000000000e+03 4.481493184183331009e-06 9.460218134336174076e-05
1.141000000000000000e+03 4.662485072929165385e-06 1.247673411853611523e-04
1.142000000000000000e+03 5.324674253823375862e-06 1.969910692423581969e-04
1.143000000000000000e+03 5.288120904537040750e-06 1.693472499027848298e-04
1.144000000000000000e+03 4.862236714929281322e-06 1.346849021501839161e-04
1.145000000000000000e+03 4.508780388946825647e-06 1.044947654008865302e-04
1.146000000000000000e+03 5.016287563366069463e-06 1.646818011067807566e-04
1.147000000000000000e+03 4.718966688454237848e-06 1.082779606804251644e-04
1.148000000000000000e+03 5.170961011891002683e-06 1.996114384382963126e-04
1.149000000000000000e+03 5.375718147320697598e-06 2.027456182986497987e-04
1.150000000000000000e+03 5.250505092297810227e-06 1.711196498945355524e-04
1.151000000000000000e+03 5.816953929751010345e-06 2.051975345239043127e-04
1.152000000000000000e+03 5.119476570327658806e-06 1.663570408709347356e-04
1.153000000000000000e+03 4.621212149379697586e-06 1.064204494468867725e-04
1.154000000000000000e+03 4.604697009248759801e-06 1.422650995664298426e-04
1.155000000000000000e+03 5.083935229111978959e-06 1.703774207271635424e-04
1.156000000000000000e+03 4.701502867090339588e-06 1.315162517130374908e-04
1.157000000000000000e+03 5.151313320326774466e-06 1.615702407434582764e-04
1.158000000000000000e+03 5.323284582495347095e-06 1.997311133891344016e-04
1.159000000000000000e+03 4.650807600043701020e-06 1.080077374354004887e-04
1.160000000000000000e+03 4.885462991311075567e-06 1.555472728796303164e-04
1.161000000000000000e+03 4.855169117345021300e-06 1.400287961587309783e-04
1.162000000000000000e+03 5.425100342097402565e-06 2.073357813060283715e-04
